n_prediction,n_control,seed,J,terminal_phi_sen,terminal_rho_bar,terminal_varphi_bar_deg,mean_solve_time_s,solver_success_rate,n_constraint_violations,violation_hours
3,2,58,14.06553237,0.2861071851,2.042069174,32.23592379,0.245491,1,0,
3,2,59,14.06553234,0.286107183,2.042069174,32.23592378,0.322509,1,0,
3,2,60,14.06553237,0.2861071859,2.042069175,32.23592369,0.367677,1,0,
3,2,61,14.06553236,0.2861071853,2.042069175,32.23592363,0.31021,1,0,
3,3,42,14.05677925,0.286681973,2.042578219,32.18512258,0.499762,1,0,
3,3,43,14.05677915,0.2866819692,2.042578219,32.18512247,0.598594,1,0,
3,3,44,14.05677935,0.2866819693,2.042578214,32.18512311,0.519331,1,0,
3,3,45,14.05677923,0.2866819643,2.042578214,32.18512301,0.639062,1,0,
3,3,46,14.05677927,0.2866819718,2.042578218,32.18512271,0.606054,1,0,
3,3,47,14.05677921,0.2866819737,2.04257822,32.18512241,0.459319,1,0,
3,3,48,14.05677928,0.2866819746,2.042578219,32.18512258,0.450405,1,0,
3,3,49,14.0567793,0.2866819718,2.042578217,32.1851228,0.514916,1,0,
3,3,50,14.05677926,0.2866819745,2.042578219,32.18512253,0.464219,1,0,
3,3,51,14.0567793,0.2866819694,2.042578215,32.18512296,0.510442,1,0,
3,3,52,14.05677925,0.2866819729,2.042578219,32.18512257,0.532734,1,0,
3,3,53,14.0567793,0.2866819711,2.042578216,32.18512286,0.565805,1,0,
3,3,54,14.05677931,0.2866819717,2.042578216,32.18512286,0.536831,1,0,
3,3,55,14.05677934,0.2866819696,2.042578214,32.18512308,0.464507,1,0,
3,3,56,14.05677919,0.2866819782,2.042578224,32.1851221,0.672365,1,0,
3,3,57,14.05677932,0.2866819723,2.042578216,32.18512285,0.411996,1,0,
3,3,58,14.05677929,0.2866819713,2.042578217,32.1851228,0.55022,1,0,
3,3,59,14.05677934,0.2866819692,2.042578214,32.18512308,0.607914,1,0,
3,3,60,14.05677925,0.2866819748,2.04257822,32.18512249,0.359433,1,0,
3,3,61,14.05677932,0.2866819671,2.042578213,32.18512314,0.596361,1,0,
4,1,42,19.36243656,0.2341943346,1.923419433,45,0.133118,1,0,
4,1,43,19.36243656,0.2341943346,1.923419433,45,0.148996,1,0,
4,1,44,19.36243656,0.2341943346,1.923419433,45,0.148322,1,0,
4,1,45,19.36243656,0.2341943346,1.923419433,45,0.128955,1,0,
4,1,46,19.36243656,0.2341943346,1.923419433,45,0.125687,1,0,
4,1,47,19.36243656,0.2341943346,1.923419433,45,0.128083,1,0,
4,1,48,19.36243656,0.2341943346,1.923419433,45,0.0998812,1,0,
4,1,49,19.36243656,0.2341943346,1.923419433,45,0.0992663,1,0,
4,1,50,19.36243656,0.2341943346,1.923419433,45,0.110644,1,0,
4,1,51,19.36243656,0.2341943346,1.923419433,45,0.102937,1,0,
4,1,52,19.36243656,0.2341943346,1.923419433,45,0.0992691,1,0,
4,1,53,19.36243656,0.2341943346,1.923419433,45,0.11346,1,0,
4,1,54,19.36243656,0.2341943346,1.923419433,45,0.1391,1,0,
4,1,55,19.36243656,0.2341943346,1.923419433,45,0.132705,1,0,
4,1,56,19.36243656,0.2341943346,1.923419433,45,0.132039,1,0,
4,1,57,19.36243656,0.2341943346,1.923419433,45,0.154754,1,0,
4,1,58,19.36243656,0.2341943346,1.923419433,45,0.134291,1,0,
4,1,59,19.36243656,0.2341943346,1.923419433,45,0.119578,1,0,
4,1,60,19.36243656,0.2341943346,1.923419433,45,0.114993,1,0,
4,1,61,19.36243656,0.2341943346,1.923419433,45,0.12368,1,0,
4,2,42,14.12879464,0.2800549334,2.037685179,32.6610354,0.374734,1,0,
4,2,43,14.12879464,0.2800549345,2.037685178,32.66103544,0.445648,1,0,
4,2,44,14.12879459,0.2800549374,2.037685181,32.66103517,0.479042,1,0,
4,2,45,14.12879463,0.2800549355,2.037685178,32.66103548,0.370167,1,0,
4,2,46,14.12879463,0.2800549354,2.037685178,32.66103547,0.387902,1,0,
4,2,47,14.12879456,0.2800549393,2.037685181,32.66103522,0.411554,1,0,
4,2,48,14.12879467,0.2800549333,2.037685176,32.66103566,0.448523,1,0,
4,2,49,14.1287948,0.2800549287,2.037685165,32.66103687,0.454896,1,0,
4,2,50,14.12879481,0.2800549275,2.037685165,32.66103688,0.49972,1,0,
4,2,51,14.12879482,0.2800549267,2.037685165,32.66103684,0.41535,1,0,
4,2,52,14.1287946,0.2800549375,2.037685179,32.66103537,0.441455,1,0,
4,2,53,14.12879482,0.2800549273,2.037685164,32.66103693,0.384257,1,0,
4,2,54,14.12879461,0.2800549359,2.037685179,32.66103539,0.449598,1,0,
4,2,55,14.12879458,0.2800549368,2.037685181,32.66103515,0.339236,1,0,
4,2,56,14.12879461,0.2800549365,2.03768518,32.66103531,0.295743,1,0,
4,2,57,14.12879468,0.280054933,2.037685175,32.66103576,0.504665,1,0,
4,2,58,14.12879466,0.2800549345,2.037685176,32.66103567,0.446008,1,0,
4,2,59,14.12879463,0.2800549356,2.037685178,32.66103555,0.485179,1,0,
4,2,60,14.12879465,0.2800549348,2.037685176,32.66103568,0.52247,1,0,
4,2,61,14.12879462,0.2800549347,2.037685181,32.66103518,0.385265,1,0,
4,3,42,14.11791757,0.2808357188,2.038113023,32.62168673,0.854396,1,0,
4,3,43,14.1179176,0.2808357158,2.038113022,32.62168682,0.795979,1,0,
4,3,44,14.11791757,0.2808357181,2.038113024,32.62168664,0.717236,1,0,
4,3,45,14.11791756,0.2808357185,2.038113024,32.62168661,0.759391,1,0,
4,3,46,14.11791755,0.2808357178,2.038113025,32.62168648,0.774865,1,0,
4,3,47,14.11791754,0.2808357204,2.038113025,32.6216865,0.624038,1,0,
4,3,48,14.11791757,0.2808357184,2.038113023,32.62168671,0.675324,1,0,
4,3,49,14.11791756,0.2808357175,2.038113024,32.62168662,0.663196,1,0,
4,3,50,14.11791756,0.2808357175,2.038113025,32.6216865,0.666434,1,0,
4,3,51,14.11791757,0.2808357181,2.038113024,32.6216866,0.779298,1,0,
4,3,52,14.11791761,0.2808357158,2.038113022,32.62168681,0.701473,1,0,
4,3,53,14.11792409,0.2808354659,2.038112562,32.62173573,0.912593,1,0,
4,3,54,14.11791756,0.2808357178,2.038113025,32.62168649,0.877155,1,0,
4,3,55,14.11791754,0.2808357192,2.038113026,32.62168642,0.470156,1,0,
4,3,56,14.11791766,0.2808357157,2.038113019,32.62168722,0.914593,1,0,
4,3,57,14.1179176,0.280835717,2.038113022,32.6216869,0.769504,1,0,
4,3,58,14.11791761,0.2808357144,2.038113023,32.62168672,0.689478,1,0,
4,3,59,14.11791764,0.2808357151,2.038113019,32.62168719,0.747651,1,0,
4,3,60,14.11791756,0.2808357174,2.038113025,32.6216865,0.596008,1,0,
4,3,61,14.11791755,0.2808357188,2.038113025,32.62168655,0.839275,1,0,
6,1,42,19.36243656,0.2341943346,1.923419433,45,0.209008,1,0,
6,1,43,19.36243656,0.2341943346,1.923419433,45,0.230274,1,0,
6,1,44,19.36243656,0.2341943346,1.923419433,45,0.22354,1,0,
6,1,45,19.36243656,0.2341943346,1.923419433,45,0.218792,1,0,
6,1,46,19.36243656,0.2341943346,1.923419433,45,0.222561,1,0,
6,1,47,19.36243656,0.2341943346,1.923419433,45,0.226848,1,0,
6,1,48,19.36243656,0.2341943346,1.923419433,45,0.22379,1,0,
6,1,49,19.36243656,0.2341943346,1.923419433,45,0.229612,1,0,
6,1,50,19.36243656,0.2341943346,1.923419433,45,0.203255,1,0,
6,1,51,19.36243656,0.2341943346,1.923419433,45,0.170127,1,0,
6,1,52,19.36243656,0.2341943346,1.923419433,45,0.242233,1,0,
6,1,53,19.36243656,0.2341943346,1.923419433,45,0.201702,1,0,
6,1,54,19.36243656,0.2341943346,1.923419433,45,0.19341,1,0,
6,1,55,19.36243656,0.2341943346,1.923419433,45,0.227713,1,0,
6,1,56,19.36243656,0.2341943346,1.923419433,45,0.24711,1,0,
6,1,57,19.36243656,0.2341943346,1.923419433,45,0.186205,1,0,
6,1,58,19.36243656,0.2341943346,1.923419433,45,0.202945,1,0,
6,1,59,19.36243656,0.2341943346,1.923419433,45,0.19884,1,0,
6,1,60,19.36243656,0.2341943346,1.923419433,45,0.237712,1,0,
6,1,61,19.36243656,0.2341943346,1.923419433,45,0.228878,1,0,
6,2,42,14.35944785,0.271259409,2.027645767,33.69151961,0.857483,1,0,
6,2,43,14.35944787,0.2712594083,2.027645768,33.69151947,0.741006,1,0,
6,2,44,14.35944785,0.271259409,2.027645766,33.69151967,0.802089,1,0,
6,2,45,14.3594482,0.2712594001,2.027645764,33.69151981,0.744874,1,0,
6,2,46,14.3594479,0.271259407,2.027645764,33.69151988,0.718081,1,0,
6,2,47,14.35944814,0.2712594012,2.027645757,33.69152057,0.824933,1,0,
6,2,48,14.35944787,0.2712594086,2.027645771,33.6915191,0.73657,1,0,
6,2,49,14.35944783,0.2712594095,2.027645774,33.69151882,0.947739,1,0,
6,2,50,14.35944813,0.2712594015,2.027645764,33.69151978,0.771674,1,0,
6,2,51,14.35944758,0.2712594171,2.027645777,33.69151848,0.76863,1,0,
6,2,52,14.35944779,0.2712594107,2.027645775,33.69151869,0.742923,1,0,
6,2,53,14.35944771,0.2712594129,2.027645777,33.69151852,0.808665,1,0,
6,2,54,14.35944811,0.2712594023,2.027645761,33.69152015,0.940185,1,0,
6,2,55,14.35944779,0.2712594106,2.027645771,33.69151914,0.837359,1,0,
6,2,56,14.35944792,0.2712594069,2.027645767,33.69151955,0.866265,1,0,
6,2,57,14.35944773,0.2712594123,2.027645774,33.69151885,0.78687,1,0,
6,2,58,14.35944788,0.2712594074,2.027645773,33.69151889,0.854599,1,0,
6,2,59,14.35944773,0.2712594126,2.027645773,33.69151892,0.751077,1,0,
6,2,60,14.35944783,0.2712594092,2.027645768,33.69151941,0.766066,1,0,
6,2,61,14.35944797,0.2712594052,2.027645765,33.69151976,0.727794,1,0,
6,3,42,14.33733663,0.2720147621,2.02794385,33.66648293,1.2024,1,0,
6,3,43,14.33733667,0.2720147611,2.027943845,33.66648348,1.27529,1,0,
6,3,44,14.33733464,0.2720148889,2.027943796,33.66649048,1.15834,1,0,
6,3,45,14.33733466,0.272014888,2.027943794,33.66649066,1.47283,1,0,
6,3,46,14.33733669,0.2720147606,2.027943847,33.66648327,1.18103,1,0,
6,3,47,14.33733665,0.2720147619,2.027943848,33.66648322,1.24049,1,0,
6,3,48,14.3373366,0.272014763,2.02794385,33.66648291,1.31803,1,0,
6,3,49,14.33733648,0.2720147674,2.027943863,33.66648158,1.15216,1,0,
6,3,50,14.33733471,0.2720148859,2.027943795,33.66649055,1.19711,1,0,
6,3,51,14.33733663,0.2720147633,2.027943847,33.66648331,1.15636,1,0,
6,3,52,14.33733663,0.2720147621,2.02794385,33.66648294,1.18937,1,0,
6,3,53,14.33733661,0.2720147636,2.027943851,33.66648284,1.16569,1,0,
6,3,54,14.33733658,0.2720147632,2.02794385,33.66648295,1.15351,1,0,
6,3,55,14.33733654,0.2720147653,2.027943851,33.6664829,1.04908,1,0,
6,3,56,14.33733453,0.2720148926,2.0279438,33.66649001,1.15348,1,0,
6,3,57,14.3373366,0.272014763,2.02794385,33.66648297,1.0383,1,0,
6,3,58,14.33733665,0.2720147603,2.02794385,33.66648288,1.41744,1,0,
6,3,59,14.33733669,0.2720147602,2.027943848,33.66648312,1.18618,1,0,
6,3,60,14.33733863,0.2720146984,2.027943844,33.66648292,1.01752,1,0,
6,3,61,14.33733657,0.2720147651,2.027943852,33.6664828,1.13965,1,0,
6,6,42,14.30351764,0.2730676195,2.029831971,33.46591394,2.60722,1,0,
6,6,43,14.30352832,0.2730673194,2.02983167,33.46594442,2.31239,1,0,
6,6,44,14.30353333,0.2730671503,2.029831278,33.46598672,2.56055,1,0,
6,6,45,14.30352912,0.2730672969,2.029831646,33.46594686,2.34961,1,0,
6,6,46,14.30352831,0.27306732,2.02983167,33.46594447,2.61757,1,0,
6,6,47,14.30352834,0.2730673188,2.02983167,33.46594449,2.53902,1,0,
6,6,48,14.30352846,0.2730673144,2.029831674,33.46594392,2.59716,1,0,
6,6,49,14.30352846,0.273067315,2.029831664,33.46594509,2.74784,1,0,
6,6,50,14.30352836,0.273067318,2.029831665,33.46594499,2.59019,1,0,
6,6,51,14.30352826,0.2730673211,2.02983167,33.46594451,2.44059,1,0,
6,6,52,14.30352834,0.2730673191,2.029831671,33.46594432,2.50726,1,0,
6,6,53,14.30352811,0.2730673266,2.029831686,33.4659427,2.58477,1,0,
6,6,54,14.30352838,0.2730673176,2.029831666,33.46594486,2.57967,1,0,
6,6,55,14.30352835,0.2730673184,2.029831667,33.46594479,2.52784,1,0,
6,6,56,14.30352834,0.2730673189,2.029831669,33.46594458,2.36267,1,0,
6,6,57,14.30352841,0.2730673165,2.029831663,33.46594527,2.9274,1,0,
6,6,58,14.30352853,0.2730673125,2.029831654,33.46594624,2.40085,1,0,
6,6,59,14.30352827,0.2730673208,2.029831669,33.46594456,2.51811,1,0,
6,6,60,14.30352839,0.2730673174,2.029831664,33.46594513,2.32754,1,0,
6,6,61,14.30352835,0.2730673187,2.029831669,33.46594456,2.87314,1,0,
8,1,42,19.36243656,0.2341943346,1.923419433,45,0.352845,1,0,
8,1,43,19.36243656,0.2341943346,1.923419433,45,0.337673,1,0,
8,1,44,19.36243656,0.2341943346,1.923419433,45,0.33058,1,0,
8,1,45,19.36243656,0.2341943346,1.923419433,45,0.326841,1,0,
8,1,46,19.36243656,0.2341943346,1.923419433,45,0.33528,1,0,
8,1,47,19.36243656,0.2341943346,1.923419433,45,0.324434,1,0,
8,1,48,19.36243656,0.2341943346,1.923419433,45,0.293,1,0,
8,1,49,19.36243656,0.2341943346,1.923419433,45,0.305625,1,0,
8,1,50,19.36243656,0.2341943346,1.923419433,45,0.289953,1,0,
8,1,51,19.36243656,0.2341943346,1.923419433,45,0.309899,1,0,
8,1,52,19.36243656,0.2341943346,1.923419433,45,0.284377,1,0,
8,1,53,19.36243656,0.2341943346,1.923419433,45,0.321218,1,0,
8,1,54,19.36243656,0.2341943346,1.923419433,45,0.331075,1,0,
8,1,55,19.36243656,0.2341943346,1.923419433,45,0.361207,1,0,
8,1,56,19.36243656,0.2341943346,1.923419433,45,0.321696,1,0,
8,1,57,19.36243656,0.2341943346,1.923419433,45,0.32195,1,0,
8,1,58,19.36243656,0.2341943346,1.923419433,45,0.312858,1,0,
8,1,59,19.36243656,0.2341943346,1.923419433,45,0.284667,1,0,
8,1,60,19.36243656,0.2341943346,1.923419433,45,0.356567,1,0,
8,1,61,19.36243656,0.2341943346,1.923419433,45,0.32613,1,0,
8,2,42,14.6830761,0.263366288,2.016774608,34.82572731,0.960397,1,0,
8,2,43,14.68307639,0.2633662827,2.016774601,34.82572806,0.947705,1,0,
8,2,44,14.68307626,0.2633662853,2.016774604,34.82572771,0.905486,1,0,
8,2,45,14.6830761,0.2633662877,2.016774599,34.82572833,0.985529,1,0,
8,2,46,14.68307609,0.2633662877,2.016774598,34.82572843,1.09732,1,0,
8,2,47,14.6830756,0.2633662969,2.016774617,34.82572647,0.864869,1,0,
8,2,48,14.68307639,0.2633662823,2.016774593,34.82572902,0.961325,1,0,
8,2,49,14.68307609,0.2633662874,2.016774597,34.8257286,0.916908,1,0,
8,2,50,14.6830759,0.2633662916,2.016774607,34.82572749,0.942123,1,0,
8,2,51,14.68307609,0.2633662877,2.016774599,34.82572832,0.909256,1,0,
8,2,52,14.68307616,0.2633662866,2.016774601,34.82572817,0.934008,1,0,
8,2,53,14.68307622,0.2633662855,2.016774599,34.82572836,0.963673,1,0,
8,2,54,14.68307611,0.2633662877,2.016774598,34.82572842,1.05083,1,0,
8,2,55,14.68307629,0.2633662845,2.016774597,34.82572856,1.03357,1,0,
8,2,56,14.68307605,0.2633662897,2.016774611,34.82572707,0.889801,1,0,
8,2,57,14.68307629,0.2633662843,2.016774598,34.82572841,0.9921,1,0,
8,2,58,14.68307263,0.2633663525,2.016774715,34.825716,0.889674,1,0,
8,2,59,14.68307633,0.2633662834,2.016774596,34.82572859,1.00578,1,0,
8,2,60,14.68307619,0.263366286,2.0167746,34.82572827,1.05577,1,0,
8,2,61,14.68307593,0.2633662915,2.016774607,34.82572747,0.904482,1,0,
8,3,42,14.66314499,0.263749998,2.017003059,34.80434336,1.64989,1,0,
8,3,43,14.66314611,0.2637499764,2.017003042,34.80434504,1.65381,1,0,
8,3,44,14.66314712,0.2637499479,2.017002935,34.80435671,1.49132,1,0,
8,3,45,14.66314708,0.2637499484,2.017002935,34.80435671,1.64524,1,0,
8,3,46,14.66314622,0.2637499739,2.017003049,34.8043442,1.5021,1,0,
8,3,47,14.66314554,0.2637499861,2.017003049,34.80434437,1.44825,1,0,
8,3,48,14.66314534,0.2637499904,2.017003065,34.80434253,1.59491,1,0,
8,3,49,14.66314691,0.263749952,2.017002935,34.80435679,1.56702,1,0,
8,3,50,14.66314585,0.2637499821,2.017003033,34.80434614,1.43687,1,0,
8,3,51,14.66314259,0.2637500406,2.017003104,34.80433875,1.52938,1,0,
8,3,52,14.66314742,0.263749942,2.017002914,34.80435905,1.54694,1,0,
8,3,53,14.66314581,0.2637499818,2.017003047,34.80434456,1.52679,1,0,
8,3,54,14.66314718,0.2637499481,2.017002896,34.80436113,1.68549,1,0,
8,3,55,14.66314525,0.2637499916,2.017003057,34.80434352,1.44059,1,0,
8,3,56,14.66314487,0.2637499976,2.01700305,34.8043443,1.46758,1,0,
8,3,57,14.66314659,0.2637499577,2.017002942,34.80435609,1.4975,1,0,
8,3,58,14.66314549,0.2637499868,2.01700305,34.80434423,1.52156,1,0,
8,3,59,14.66314534,0.2637499901,2.017003058,34.80434341,1.76565,1,0,
8,3,60,14.66314577,0.2637499815,2.017003045,34.80434469,1.60718,1,0,
8,3,61,14.66314571,0.2637499823,2.01700305,34.80434423,1.67709,1,0,
12,1,42,19.36243656,0.2341943346,1.923419433,45,0.429743,1,0,
12,1,43,19.36243656,0.2341943346,1.923419433,45,0.444481,1,0,
12,1,44,19.36243656,0.2341943346,1.923419433,45,0.441465,1,0,
12,1,45,19.36243656,0.2341943346,1.923419433,45,0.463314,1,0,
12,1,46,19.36243656,0.2341943346,1.923419433,45,0.419806,1,0,
12,1,47,19.36243656,0.2341943346,1.923419433,45,0.402361,1,0,
12,1,48,19.36243656,0.2341943346,1.923419433,45,0.423702,1,0,
12,1,49,19.36243656,0.2341943346,1.923419433,45,0.408323,1,0,
12,1,50,19.36243656,0.2341943346,1.923419433,45,0.403367,1,0,
12,1,51,19.36243656,0.2341943346,1.923419433,45,0.4734,1,0,
12,1,52,19.36243656,0.2341943346,1.923419433,45,0.41757,1,0,
12,1,53,19.36243656,0.2341943346,1.923419433,45,0.430301,1,0,
12,1,54,19.36243656,0.2341943346,1.923419433,45,0.493537,1,0,
12,1,55,19.36243656,0.2341943346,1.923419433,45,0.44781,1,0,
12,1,56,19.36243656,0.2341943346,1.923419433,45,0.426484,1,0,
12,1,57,19.36243656,0.2341943346,1.923419433,45,0.427687,1,0,
12,1,58,19.36243656,0.2341943346,1.923419433,45,0.435287,1,0,
12,1,59,19.36243656,0.2341943346,1.923419433,45,0.459587,1,0,
12,1,60,19.36243656,0.2341943346,1.923419433,45,0.397975,1,0,
12,1,61,19.36243656,0.2341943346,1.923419433,45,0.43442,1,0,
12,2,42,15.67401223,0.2501930521,1.991287466,37.54483188,1.54895,1,0,
12,2,43,15.67402143,0.2501929745,1.99128738,37.54484067,1.62639,1,0,
12,2,44,15.67401271,0.2501930482,1.991287466,37.54483192,1.52076,1,0,
12,2,45,15.67401187,0.2501930601,1.991287525,37.54482538,1.49772,1,0,
12,2,46,15.67402232,0.2501929614,1.99128731,37.54484845,1.5623,1,0,
12,2,47,15.67402155,0.2501929733,1.991287377,37.54484105,1.58758,1,0,
12,2,48,15.67402117,0.2501929771,1.991287389,37.54483968,1.60043,1,0,
12,2,49,15.67402097,0.2501929787,1.991287386,37.54484012,1.48086,1,0,
12,2,50,15.67402188,0.2501929712,1.991287383,37.54484032,1.62487,1,0,
12,2,51,15.67402148,0.2501929752,1.991287393,37.54483929,1.53702,1,0,
12,2,52,15.67402197,0.2501929696,1.991287373,37.54484147,1.31025,1,0,
12,2,53,15.67402159,0.250192973,1.991287377,37.54484098,1.37243,1,0,
12,2,54,15.67401155,0.2501930625,1.991287523,37.54482561,1.57141,1,0,
12,2,55,15.674021,0.250192983,1.991287438,37.54483426,1.59262,1,0,
12,2,56,15.67402157,0.2501929732,1.991287374,37.54484134,1.6502,1,0,
12,2,57,15.67402078,0.2501929808,1.991287398,37.54483871,1.57327,1,0,
12,2,58,15.6740222,0.2501929617,1.991287306,37.5448489,1.69459,1,0,
12,2,59,15.6740215,0.2501929741,1.991287384,37.54484025,1.69333,1,0,
12,2,60,15.67402104,0.2501929792,1.991287402,37.54483834,1.66724,1,0,
12,2,61,15.67402172,0.2501929721,1.991287377,37.544841,1.60749,1,0,
12,3,42,15.52635786,0.2516520714,1.992273284,37.45034134,2.27418,1,0,
12,3,43,15.56474144,0.2510989097,1.991106831,37.57534424,2.51871,1,0,
12,3,44,15.52635799,0.25165207,1.992273281,37.45034173,2.25564,1,0,
12,3,45,15.52635105,0.2516521286,1.992273306,37.45033949,2.39364,1,0,
12,3,46,15.52634885,0.2516521473,1.992273347,37.4503351,2.21222,1,0,
12,3,47,15.52635732,0.2516520764,1.992273298,37.45033985,2.39213,1,0,
12,3,48,15.52635773,0.2516520734,1.992273296,37.45034006,2.20786,1,0,
12,3,49,15.52635434,0.2516520995,1.992273286,37.45034149,2.01499,1,0,
12,3,50,15.52635128,0.2516521254,1.992273284,37.45034199,2.32859,1,0,
12,3,51,15.52635983,0.2516520551,1.992273256,37.45034431,2.3082,1,0,
12,3,52,15.52635199,0.2516521213,1.992273298,37.45034031,2.18241,1,0,
12,3,53,15.52635805,0.2516520689,1.99227327,37.45034286,2.24949,1,0,
12,3,54,15.52635278,0.2516521135,1.992273276,37.45034269,2.34953,1,0,
12,3,55,15.52634973,0.2516521401,1.99227333,37.45033695,2.52072,1,0,
12,3,56,15.52635694,0.2516520797,1.99227331,37.45033848,2.36198,1,0,
12,3,57,15.52635012,0.2516521357,1.992273314,37.45033874,2.25251,1,0,
12,3,58,15.52635202,0.2516521198,1.992273284,37.45034188,2.26038,1,0,
12,3,59,15.52635655,0.2516520829,1.992273294,37.45034035,2.31374,1,0,
12,3,60,15.52635869,0.2516520652,1.992273264,37.45034354,2.23331,1,0,
12,3,61,15.52635831,0.2516520671,1.992273273,37.45034257,2.35219,1,0,
