n_prediction,n_control,seed,J,terminal_phi_sen,terminal_rho_bar,terminal_varphi_bar_deg,mean_solve_time_s,solver_success_rate,n_constraint_violations,violation_hours
6,6,48,13.2357218,0.2699628384,2.117147661,33.11553892,2.59428,1,0,
6,6,49,13.23571336,0.2699630171,2.11714899,33.115457,2.4619,1,0,
6,6,50,13.23571493,0.2699629845,2.117148642,33.11547851,2.29079,1,0,
6,6,51,13.23571492,0.2699629844,2.117148644,33.11547843,2.46837,1,0,
6,6,52,13.23571312,0.2699630217,2.117148906,33.11546226,2.48623,1,0,
6,6,53,13.23571495,0.2699629828,2.117148645,33.11547834,2.33119,1,0,
6,6,54,13.23571536,0.269962975,2.117148588,33.11548187,2.70056,1,0,
6,6,55,13.23571511,0.2699629797,2.117148644,33.11547834,2.46982,1,0,
6,6,56,13.23571378,0.2699630464,2.117148518,33.11548666,2.79172,1,0,
6,6,57,13.23571485,0.2699629902,2.117148637,33.11547885,2.23233,1,0,
6,6,58,13.23571473,0.2699629962,2.117148617,33.11548017,2.36439,1,0,
6,6,59,13.23571635,0.2699629611,2.117147636,33.11554123,2.34767,1,0,
6,6,60,13.23571257,0.2699630347,2.117148958,33.11545906,2.30622,1,0,
6,6,61,13.23571246,0.2699630375,2.117148982,33.11545763,2.05595,1,0,
8,1,42,19.36243656,0.2341943346,1.923419433,45,0.285027,1,0,
8,1,43,19.36243656,0.2341943346,1.923419433,45,0.325218,1,0,
8,1,44,19.36243656,0.2341943346,1.923419433,45,0.314604,1,0,
8,1,45,19.36243656,0.2341943346,1.923419433,45,0.308423,1,0,
8,1,46,19.36243656,0.2341943346,1.923419433,45,0.303488,1,0,
8,1,47,19.36243656,0.2341943346,1.923419433,45,0.330866,1,0,
8,1,48,19.36243656,0.2341943346,1.923419433,45,0.341432,1,0,
8,1,49,19.36243656,0.2341943346,1.923419433,45,0.313692,1,0,
8,1,50,19.36243656,0.2341943346,1.923419433,45,0.330655,1,0,
8,1,51,19.36243656,0.2341943346,1.923419433,45,0.330561,1,0,
8,1,52,19.36243656,0.2341943346,1.923419433,45,0.299514,1,0,
8,1,53,19.36243656,0.2341943346,1.923419433,45,0.316353,1,0,
8,1,54,19.36243656,0.2341943346,1.923419433,45,0.320817,1,0,
8,1,55,19.36243656,0.2341943346,1.923419433,45,0.305278,1,0,
8,1,56,19.36243656,0.2341943346,1.923419433,45,0.304806,1,0,
8,1,57,19.36243656,0.2341943346,1.923419433,45,0.317553,1,0,
8,1,58,19.36243656,0.2341943346,1.923419433,45,0.311151,1,0,
8,1,59,19.36243656,0.2341943346,1.923419433,45,0.334837,1,0,
8,1,60,19.36243656,0.2341943346,1.923419433,45,0.311605,1,0,
8,1,61,19.36243656,0.2341943346,1.923419433,45,0.326215,1,0,
8,2,42,13.77769355,0.2605952624,2.08989422,34.76033164,0.961242,1,0,
8,2,43,13.77768514,0.2605953642,2.089894633,34.76030646,0.941721,1,0,
8,2,44,13.77768536,0.2605953611,2.089894616,34.76030748,1.03058,1,0,
8,2,45,13.77768537,0.2605953612,2.089894641,34.76030594,1.05363,1,0,
8,2,46,13.77769377,0.2605952601,2.089894215,34.76033195,0.962104,1,0,
8,2,47,13.77768567,0.2605953565,2.089894598,34.76030859,1.00372,1,0,
8,2,48,13.77768709,0.26059534,2.089894544,34.76031189,1.02563,1,0,
8,2,49,13.77768527,0.2605953628,2.08989464,34.76030604,0.939982,1,0,
8,2,50,13.77768616,0.2605953491,2.089894528,34.76031293,1.0096,1,0,
8,2,51,13.77768977,0.2605953077,2.089894405,34.76032034,0.956354,1,0,
8,2,52,13.77768654,0.2605953467,2.089894549,34.76031159,1.03671,1,0,
8,2,53,13.77768544,0.2605953602,2.089894632,34.76030652,0.990709,1,0,
8,2,54,13.77768545,0.2605953601,2.089894618,34.76030735,0.93438,1,0,
8,2,55,13.77768562,0.2605953582,2.089894622,34.7603071,0.973665,1,0,
8,2,56,13.7776852,0.2605953635,2.089894627,34.76030683,1.02257,1,0,
8,2,57,13.7776852,0.2605953636,2.089894641,34.76030598,1.01902,1,0,
8,2,58,13.77768536,0.260595361,2.089894613,34.7603077,1.08199,1,0,
8,2,59,13.77768563,0.2605953574,2.089894588,34.76030925,1.04704,1,0,
8,2,60,13.77768542,0.26059536,2.089894613,34.76030767,0.930617,1,0,
8,2,61,13.77768525,0.2605953627,2.08989462,34.76030725,0.903367,1,0,
8,3,42,13.76455925,0.2607742216,2.089956547,34.7575547,1.56553,1,0,
8,3,43,13.7645603,0.260774204,2.089956596,34.75755152,1.62095,1,0,
8,3,44,13.76456066,0.2607741992,2.089956592,34.75755175,1.42657,1,0,
8,3,45,13.76456044,0.2607742033,2.089956621,34.75754994,1.57796,1,0,
8,3,46,13.76456077,0.2607741976,2.089956576,34.75755273,1.52851,1,0,
8,3,47,13.76455881,0.2607742286,2.089956618,34.7575503,1.36056,1,0,
8,3,48,13.76455934,0.2607742199,2.089956568,34.7575534,1.46526,1,0,
8,3,49,13.76456044,0.2607742029,2.089956605,34.75755093,1.65475,1,0,
8,3,50,13.7645589,0.2607742214,2.089956697,34.75754532,1.42798,1,0,
8,3,51,13.76456091,0.260774196,2.089956562,34.75755357,1.48297,1,0,
8,3,52,13.76456025,0.2607742059,2.089956616,34.7575503,1.51732,1,0,
8,3,53,13.76456021,0.2607742062,2.089956622,34.75754992,1.66548,1,0,
8,3,54,13.76456005,0.2607742086,2.089956672,34.75754678,1.65539,1,0,
8,3,55,13.76455979,0.2607742125,2.08995666,34.75754756,1.64443,1,0,
8,3,56,13.76456099,0.2607741946,2.089956604,34.75755098,1.50934,1,0,
8,3,57,13.76456016,0.2607742074,2.089956665,34.75754726,1.46324,1,0,
8,3,58,13.76456054,0.2607742009,2.08995659,34.75755187,1.42044,1,0,
8,3,59,13.76455955,0.2607742169,2.089956727,34.7575434,1.52443,1,0,
8,3,60,13.7645607,0.2607741987,2.089956581,34.75755242,1.51359,1,0,
8,3,61,13.76455842,0.2607742338,2.089956618,34.75755035,1.44892,1,0,
12,1,42,19.36243656,0.2341943346,1.923419433,45,0.447892,1,0,
12,1,43,19.36243656,0.2341943346,1.923419433,45,0.471769,1,0,
12,1,44,19.36243656,0.2341943346,1.923419433,45,0.481642,1,0,
12,1,45,19.36243656,0.2341943346,1.923419433,45,0.403077,1,0,
12,1,46,19.36243656,0.2341943346,1.923419433,45,0.419208,1,0,
12,1,47,19.36243656,0.2341943346,1.923419433,45,0.413327,1,0,
12,1,48,19.36243656,0.2341943346,1.923419433,45,0.462093,1,0,
12,1,49,19.36243656,0.2341943346,1.923419433,45,0.434859,1,0,
12,1,50,19.36243656,0.2341943346,1.923419433,45,0.458067,1,0,
12,1,51,19.36243656,0.2341943346,1.923419433,45,0.427588,1,0,
12,1,52,19.36243656,0.2341943346,1.923419433,45,0.462246,1,0,
12,1,53,19.36243656,0.2341943346,1.923419433,45,0.41797,1,0,
12,1,54,19.36243656,0.2341943346,1.923419433,45,0.402414,1,0,
12,1,55,19.36243656,0.2341943346,1.923419433,45,0.459924,1,0,
12,1,56,19.36243656,0.2341943346,1.923419433,45,0.444696,1,0,
12,1,57,19.36243656,0.2341943346,1.923419433,45,0.440659,1,0,
12,1,58,19.36243656,0.2341943346,1.923419433,45,0.414465,1,0,
12,1,59,19.36243656,0.2341943346,1.923419433,45,0.432439,1,0,
12,1,60,19.36243656,0.2341943346,1.923419433,45,0.420764,1,0,
12,1,61,19.36243656,0.2341943346,1.923419433,45,0.431582,1,0,
12,2,42,15.14934711,0.2477558121,2.035353497,38.08888026,1.73532,1,0,
12,2,43,15.14934623,0.2477558171,2.035353498,38.08888024,1.52483,1,0,
12,2,44,15.14934649,0.2477558169,2.035353548,38.0888771,1.56087,1,0,
12,2,45,15.14934731,0.2477558113,2.03535352,38.08887883,1.47962,1,0,
12,2,46,15.14934643,0.2477558166,2.03535353,38.08887826,1.6041,1,0,
12,2,47,15.14934653,0.2477558162,2.035353544,38.08887736,1.64272,1,0,
12,2,48,15.14934597,0.247755819,2.035353544,38.08887737,1.60091,1,0,
12,2,49,15.14934732,0.2477558111,2.035353519,38.08887887,1.59679,1,0,
12,2,50,15.14934718,0.2477558126,2.035353533,38.088878,1.61361,1,0,
12,2,51,15.14934771,0.2477558091,2.035353524,38.08887857,1.61271,1,0,
12,2,52,15.14934524,0.2477558244,2.035353586,38.08887478,1.57205,1,0,
12,2,53,15.14934768,0.2477558088,2.035353499,38.0888801,1.62367,1,0,
12,2,54,15.14934622,0.2477558179,2.035353535,38.08887791,1.2971,1,0,
12,2,55,15.14934537,0.2477558229,2.035353552,38.08887692,1.62149,1,0,
12,2,56,15.14934617,0.2477558186,2.035353555,38.08887671,1.60215,1,0,
12,2,57,15.14934756,0.2477558096,2.035353517,38.08887898,1.5309,1,0,
12,2,58,15.14934648,0.2477558168,2.035353554,38.08887672,1.75885,1,0,
12,2,59,15.14934692,0.2477558139,2.035353535,38.08887793,1.62118,1,0,
12,2,60,15.14934768,0.247755809,2.035353514,38.08887917,1.6847,1,0,
12,2,61,15.14934698,0.2477558135,2.03535354,38.08887756,1.67047,1,0,
12,3,42,15.07933331,0.2486496363,2.032950685,38.24464244,2.47668,1,0,
12,3,43,15.07930679,0.2486497959,2.032951899,38.24456751,2.70616,1,0,
12,3,44,15.0793162,0.2486497395,2.032951491,38.24459266,2.63108,1,0,
12,3,45,15.07933373,0.2486496334,2.032950634,38.24464557,2.60085,1,0,
12,3,46,15.07933181,0.2486496445,2.032950729,38.24463972,2.3709,1,0,
12,3,47,15.07933008,0.2486496557,2.032950862,38.24463146,2.66411,1,0,
12,3,48,15.07932107,0.248649706,2.032951099,38.24461698,2.49099,1,0,
12,3,49,15.0793291,0.2486496621,2.032950872,38.24463091,2.43238,1,0,
12,3,50,15.07932911,0.2486496636,2.032950766,38.24463749,2.66847,1,0,
12,3,51,15.07934291,0.2486495529,2.032949122,38.24473958,2.56116,1,0,
12,3,52,15.07931212,0.2486497637,2.032951686,38.24458064,2.54613,1,0,
12,3,53,15.07933009,0.2486496556,2.032950821,38.24463401,2.51629,1,0,
12,3,54,15.07933852,0.2486495689,2.032949011,38.2447466,2.24161,1,0,
12,3,55,15.0793171,0.2486497341,2.032951468,38.24459408,2.58131,1,0,
12,3,56,15.07931221,0.2486497632,2.03295169,38.24458041,2.62078,1,0,
12,3,57,15.07933037,0.2486496542,2.032950851,38.24463218,2.66418,1,0,
12,3,58,15.07933014,0.2486496546,2.032950787,38.24463616,2.55793,1,0,
12,3,59,15.07932959,0.2486496587,2.032950849,38.2446323,2.59127,1,0,
12,3,60,15.07932942,0.2486496616,2.03295078,38.24463664,2.56319,1,0,
12,3,61,15.07932867,0.248649666,2.032950798,38.24463554,2.43907,1,0,
