kind,label,morph,gamma_min,alpha_gamma,tau_opt,config,seed,J,terminal_phi_sen,terminal_rho_bar,terminal_varphi_bar_deg,n_violations,rmse_phi_sen,rmse_rho_bar,rmse_varphi_bar_deg,solver_success_rate
joint,lhs007,10.68439156883035,0.0029846151167133516,0.004734527096119345,1.6279865254883008,closed,50,15.25362301,0.2050993108,2.049397946,30.50009827,0,0.002284328294,0.02819635496,3.146958426,1.0
joint,lhs007,10.68439156883035,0.0029846151167133516,0.004734527096119345,1.6279865254883008,open,50,15.2568659,0.2048321294,2.049158113,30.52407371,0,0.002424159339,0.02831440545,3.158765922,1.0
joint,lhs007,10.68439156883035,0.0029846151167133516,0.004734527096119345,1.6279865254883008,closed,51,15.25188692,0.205028318,2.049415051,30.49737534,0,0.002284367639,0.0282044463,3.147868657,1.0
joint,lhs007,10.68439156883035,0.0029846151167133516,0.004734527096119345,1.6279865254883008,open,51,15.25505602,0.2047655185,2.049178502,30.52103057,0,0.002420828044,0.02831978483,3.15940833,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,42,14.59778844,0.2088149995,2.063304246,28.97744109,0,0.0002005513483,0.01783113092,2.007713938,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,42,14.59796952,0.2085008251,2.06315394,28.99081604,0,6.450956525e-05,0.01790876923,2.014709934,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,43,14.59439949,0.2086816596,2.063339824,28.97193844,0,0.0001935100263,0.01784197575,2.008849172,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,43,14.59459684,0.2083824599,2.063194871,28.98487966,0,6.475195003e-05,0.01791476055,2.01542276,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,44,14.59661488,0.2087688434,2.063316572,28.9755351,0,0.0001980983219,0.01783488651,2.008107033,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,44,14.596802,0.2084598654,2.063168118,28.98876018,0,6.457344036e-05,0.01791084449,2.014956905,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,45,14.59335364,0.2086405116,2.063350853,28.9702348,0,0.0001913643579,0.01784533106,2.009200524,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,45,14.59355529,0.2083459191,2.063207556,28.98304154,0,6.48638568e-05,0.01791661427,2.015643217,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,46,14.60220392,0.2089787422,2.063254162,28.98491759,0,0.0002028271488,0.01782041358,2.00653186,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,46,14.60237214,0.2086553063,2.063100563,28.99855883,0,6.447126922e-05,0.01790094977,2.013778828,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,47,14.59309537,0.2086303254,2.063353531,28.96981893,0,0.000190847826,0.01784614567,2.009285875,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,47,14.59329803,0.2083368446,2.063210634,28.98259318,0,6.489197945e-05,0.01791706671,2.015696992,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,48,14.59883053,0.2088559875,2.063293321,28.9791312,0,0.0002027387923,0.0178278027,2.007365604,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,48,14.59900589,0.2085371983,2.063141376,28.99263869,0,6.447180382e-05,0.01790692898,2.014490886,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,49,14.60142068,0.2089508189,2.063263538,28.98354863,0,0.0002031764514,0.01782196545,2.006711592,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,49,14.60158991,0.2086279347,2.063110137,28.99717386,0,6.445688572e-05,0.01790234789,2.013945412,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,50,14.60349425,0.2090246087,2.063238825,28.98715909,0,0.0002020536741,0.01781798362,2.0062475,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,50,14.60366114,0.2087005818,2.063085013,29.00081757,0,6.452366531e-05,0.01789866704,2.013506874,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,closed,51,14.60155255,0.2089555494,2.063261958,28.98377966,0,0.0002031454587,0.01782168835,2.006679905,1.0
joint,lhs008,9.252723769322794,0.0023514080583628234,0.004753930174493243,1.307864237093721,open,51,14.60172155,0.2086325296,2.063108508,28.99740877,0,6.445803924e-05,0.01790211105,2.013917189,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,42,12.66146578,0.2083836677,2.101468339,24.67912817,0,3.366619879e-05,0.0118784571,1.336611735,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,42,12.66067419,0.2085962403,2.101606216,24.66600845,0,9.134773455e-05,0.0119508502,1.343564634,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,43,12.65772923,0.2082638955,2.101524665,24.671444,0,3.168051404e-05,0.01188231141,1.337019085,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,43,12.65693999,0.2084760499,2.101662248,24.65835271,0,9.346001627e-05,0.0119545374,1.343956042,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,44,12.66017211,0.2083422081,2.101487847,24.67646711,0,3.297268028e-05,0.01187978987,1.336752593,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,44,12.65938132,0.2085546416,2.101625625,24.66335694,0,9.208085093e-05,0.01195212705,1.343700154,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,45,12.65657527,0.2082269501,2.101542128,24.66906377,0,3.107100566e-05,0.01188351236,1.337145941,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,45,12.65578684,0.2084389547,2.101679609,24.65598225,0,9.41126196e-05,0.01195567858,1.344077205,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,46,12.66634499,0.2085400744,2.101394871,24.68915282,0,3.635465821e-05,0.01187343054,1.336080682,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,46,12.66555029,0.2087531896,2.101533135,24.67599574,0,8.85780968e-05,0.0119460413,1.34305438,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,47,12.65629059,0.2082177793,2.101546369,24.66848356,0,3.09247778e-05,0.01188380581,1.337176952,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,47,12.65550232,0.2084297471,2.101683825,24.65540432,0,9.426958769e-05,0.01195595738,1.344106831,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,48,12.66261414,0.208420484,2.101451047,24.6814877,0,3.428994593e-05,0.01187727334,1.336486656,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,48,12.66182182,0.2086331854,2.101589014,24.66835921,0,9.069741578e-05,0.0119497181,1.343444486,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,49,12.66547742,0.2085123509,2.101408047,24.68735865,0,3.586303671e-05,0.01187432965,1.336175625,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,49,12.66468333,0.2087253669,2.101546238,24.67420857,0,8.907772407e-05,0.0119469005,1.343145492,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,50,12.6677735,0.2085859352,2.101373466,24.69207684,0,3.71533e-05,0.01187196557,1.335925915,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,50,12.66697793,0.2087992025,2.101511837,24.67890931,0,8.776957587e-05,0.01194463789,1.342905489,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,closed,51,12.6656235,0.2085170052,2.101405806,24.68766317,0,3.594663347e-05,0.01187417738,1.33615955,1.0
joint,lhs009,6.444705567246629,0.0027917762987727203,0.00588307837219211,1.4408220512047423,open,51,12.6648293,0.2087300384,2.10154401,24.67451183,0,8.899251006e-05,0.01194675501,1.343130069,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,42,12.65083128,0.2151434214,2.103485178,24.528281,0,0.004341119157,0.01386981858,1.512952829,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,42,12.65143235,0.2155583415,2.103670793,24.51206713,0,0.004562062944,0.01396719547,1.521609779,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,43,12.64629788,0.2149905827,2.103547042,24.51960186,0,0.004321228419,0.01387640632,1.513912822,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,43,12.64688927,0.215403864,2.103732173,24.50342401,0,0.004541245416,0.01397350856,1.522548787,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,44,12.64926166,0.2150905109,2.103506608,24.52527485,0,0.004334233084,0.01387209962,1.513285204,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,44,12.64985939,0.2155048619,2.103692055,24.50907355,0,0.004554856156,0.01396938151,1.521934894,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,45,12.64489704,0.214943374,2.103566233,24.51691171,0,0.004315075386,0.01387845985,1.514211525,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,45,12.64548532,0.2153561019,2.103751198,24.50074642,0,0.004534777001,0.0139754652,1.52283996,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,46,12.65674986,0.2153429305,2.103404483,24.53960366,0,0.004367020126,0.01386122873,1.511701522,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,46,12.65736359,0.2157600111,2.103590742,24.52334167,0,0.004589177611,0.01395896582,1.520386027,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,47,12.64455214,0.2149317206,2.103570881,24.51625776,0,0.004313573238,0.01387895631,1.51428394,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,47,12.64513966,0.2153443343,2.103755814,24.50009465,0,0.004533206684,0.01397594183,1.522910883,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,48,12.6522243,0.2151903827,2.103466185,24.53094599,0,0.004347219273,0.013867796,1.512658169,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,48,12.65282836,0.21560581,2.103651951,24.51472087,0,0.004568448933,0.01396525779,1.521321612,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,49,12.65569618,0.2153074612,2.103418983,24.53757338,0,0.004362393805,0.01386277754,1.511926583,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,49,12.6563076,0.215724102,2.103605103,24.52132204,0,0.004584308339,0.01396043921,1.520605182,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,50,12.6584778,0.215400822,2.103380864,24.54291209,0,0.004374131129,0.01385854225,1.511321245,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,50,12.65909885,0.2158190066,2.103567421,24.526629,0,0.00459706374,0.01395656731,1.520029496,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,closed,51,12.65587392,0.2153134351,2.103416509,24.53791892,0,0.004363176582,0.01386251075,1.511887984,1.0
joint,lhs010,6.271935293110758,0.002702103717769008,0.005673916894551502,1.216570039952176,open,51,12.65648576,0.2157301657,2.103602659,24.52166526,0,0.004585140917,0.01396018882,1.520567902,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,42,15.01938758,0.2100288699,2.055412245,29.87894725,0,0.0009595972099,0.02368369811,2.674859005,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,42,15.01955069,0.2096494559,2.055234081,29.89472229,0,0.0007615611887,0.02377343575,2.682898717,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,43,15.01585681,0.2098851018,2.055445665,29.87357007,0,0.0009452088321,0.02369597623,2.67608076,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,43,15.01603765,0.2095204158,2.055272728,29.88892276,0,0.0007580905692,0.02378106507,2.683718656,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,44,15.01816481,0.2099790934,2.055423823,29.8770847,0,0.0009546049936,0.0236879507,2.675282084,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,44,15.01833446,0.2096047927,2.055247469,29.89271371,0,0.0007603619802,0.02377607815,2.683182735,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,45,15.01476719,0.2098407236,2.055456024,29.87190542,0,0.0009407712928,0.02369977516,2.676458918,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,45,15.01495277,0.2094805711,2.055284705,29.88712706,0,0.0007570101925,0.02378342566,2.683972285,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,46,15.02400322,0.2102166723,2.055368629,29.88596682,0,0.0009784591507,0.02366769179,2.673267259,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,46,15.02413773,0.2098179282,2.055183679,29.90228777,0,0.0007660562016,0.02376348078,2.681828462,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,47,15.01449827,0.2098297573,2.055458538,29.87149919,0,0.0009396970176,0.02370069899,2.676550925,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,47,15.01468497,0.2094706994,2.055287611,29.88668918,0,0.0007567461252,0.0237840021,2.684034212,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,48,15.02047339,0.2100730656,2.055401982,29.88059906,0,0.0009640264949,0.02367992989,2.674484168,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,48,15.02063033,0.2096891149,2.055222218,29.89650307,0,0.0007626226175,0.02377109265,2.682646851,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,49,15.02318228,0.2101833114,2.055376462,29.8847103,0,0.0009750755115,0.02367055314,2.673551698,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,49,15.02332234,0.2097880327,2.055192722,29.90093418,0,0.0007652539524,0.02376526002,2.68201977,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,50,15.02535577,0.210271695,2.05535592,29.88801562,0,0.0009839760568,0.02366302541,2.67280338,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,50,15.02548077,0.2098672883,2.055168997,29.90449487,0,0.0007673599885,0.02376057475,2.681515948,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,closed,51,15.02332049,0.2101889228,2.055375127,29.88492357,0,0.0009756487282,0.02367006872,2.673503546,1.0
joint,lhs011,10.008729820017837,0.0025239057223236778,0.004383721240316926,1.2723465495122859,open,51,15.02345963,0.209793059,2.055191183,29.90116383,0,0.0007653906624,0.02376495873,2.681987382,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,42,15.55207071,0.205858857,2.043704853,31.14911616,0,0.001764539108,0.03239219142,3.624371705,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,42,15.55262689,0.2053783644,2.043471613,31.16995011,0,0.002001929017,0.032505125,3.634539612,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,43,15.54925822,0.2057439771,2.043731997,31.14477004,0,0.00175974943,0.0324076482,3.626164507,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,43,15.54980862,0.2052773863,2.043504158,31.16515287,0,0.001986904003,0.03251605688,3.635936759,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,44,15.5510968,0.2058192003,2.043714301,31.14760718,0,0.001762820222,0.03239751699,3.624990142,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,44,15.55165134,0.2053434264,2.043482887,31.16828874,0,0.001996721087,0.03250891114,3.635023541,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,45,15.54839176,0.2057051865,2.04373902,31.14354358,0,0.001760290632,0.03241333133,3.626798674,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,45,15.54893862,0.2052462392,2.043514244,31.16366774,0,0.001982258978,0.03251943992,3.636369068,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,46,15.55574704,0.2060085138,2.043669282,31.15480151,0,0.001770997972,0.03237213345,3.622042678,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,46,15.55630615,0.2055101659,2.043429173,31.17620735,0,0.002021594862,0.03249086236,3.632716095,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,47,15.54817743,0.2056955815,2.043740728,31.1432434,0,0.001760406259,0.03241471104,3.626952819,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,47,15.54872342,0.2052384752,2.043516689,31.16330534,0,0.001981125741,0.03252026585,3.636474616,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,48,15.55293566,0.205894079,2.04369648,31.15045442,0,0.001766064007,0.03238747077,3.623823505,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,48,15.55349298,0.2054093992,2.043461624,31.17142305,0,0.002006551549,0.03250176787,3.634110462,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,49,15.55509415,0.2059819958,2.043675662,31.15378551,0,0.001769852146,0.03237572422,3.622459481,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,49,15.55565299,0.2054868648,2.043436789,31.17508844,0,0.002018070985,0.03249341192,3.633042131,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,50,15.55682491,0.2060524084,2.043658918,31.15646136,0,0.001772882963,0.03236628419,3.621363486,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,50,15.55738384,0.2055488352,2.043416812,31.17803303,0,0.002027345815,0.03248669956,3.632183732,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,closed,51,15.55520388,0.2059864447,2.043674577,31.15395757,0,0.001770045259,0.03237511458,3.622388736,1.0
joint,lhs012,11.347172652317404,0.002306014022752468,0.005079734764937317,1.4309846363725072,open,51,15.55576279,0.2054907653,2.043435493,31.17527813,0,0.002018669212,0.03249298003,3.632986891,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,42,15.51011899,0.2119734708,2.046421924,30.91223513,0,0.002193627631,0.03025646247,3.427967553,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,42,15.50906652,0.2114471428,2.046224264,30.92855071,0,0.00192397837,0.03035520164,3.436256729,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,43,15.50646504,0.211820885,2.046452486,30.90708024,0,0.00217289757,0.03027052964,3.429318929,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,43,15.5054899,0.211311488,2.046259736,30.92303396,0,0.001915841416,0.03036491764,3.437258444,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,44,15.50885352,0.2119206397,2.046432514,30.91044941,0,0.002186439302,0.03026133418,3.428435467,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,44,15.50782826,0.2114001854,2.046236552,30.92664001,0,0.001921162263,0.03035856668,3.436603689,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,45,15.50533737,0.2117737806,2.046461963,30.90548415,0,0.002166499659,0.03027488079,3.429737077,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,45,15.50438535,0.2112695903,2.04627073,30.92132576,0,0.001913315285,0.03036792382,3.437568294,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,46,15.51489608,0.21217282,2.046382039,30.91896487,0,0.002220779557,0.03023812016,3.42620673,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,46,15.51373699,0.2116242791,2.046178002,30.93574789,0,0.001934575819,0.03034252484,3.434949525,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,47,15.50505918,0.2117621528,2.04646426,30.90509495,0,0.002164947492,0.03027594025,3.42983894,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,47,15.50411271,0.2112592241,2.046273395,30.92090928,0,0.00191269859,0.03036865805,3.437643961,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,48,15.51124274,0.2120203816,2.046412539,30.91381864,0,0.002200008027,0.03025214391,3.427552855,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,48,15.51016575,0.2114888371,2.046213375,30.93024474,0,0.001926474692,0.0303522178,3.435949067,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,49,15.51404621,0.2121373837,2.046389207,30.91775979,0,0.002215912827,0.0302413974,3.426521196,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,49,15.51290664,0.2115928168,2.046186304,30.93445998,0,0.00193267866,0.03034479021,3.435183112,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,50,15.51629589,0.2122312155,2.04637042,30.92092889,0,0.002228719732,0.03023276999,3.425693342,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,50,15.51510448,0.2116761647,2.046164527,30.93784754,0,0.001937662151,0.03033882427,3.434567862,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,closed,51,15.51418933,0.2121433503,2.046387985,30.91796437,0,0.002216738153,0.03024084273,3.426467985,1.0
joint,lhs013,10.978571334247725,0.0029065704857875567,0.005783867793050023,1.362890410969261,open,51,15.51304647,0.2115981123,2.046184891,30.93467852,0,0.001933001917,0.03034440666,3.435143582,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,closed,42,13.48972411,0.2057865771,2.084352698,26.57542047,0,0.001720650232,0.001847080095,0.1890797964,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,open,42,13.4900354,0.2057433741,2.084319612,26.57865659,0,0.001743292543,0.001863322135,0.1906553681,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,closed,43,13.48637564,0.2056769195,2.084400665,26.56879055,0,0.001711181776,0.001848374422,0.1893275648,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,open,43,13.48668487,0.2056339211,2.084367745,26.57201027,0,0.001733702481,0.001864526963,0.1908945844,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,closed,44,13.48856473,0.2057486255,2.084369314,26.57312419,0,0.001717370275,0.001847527087,0.1891654634,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,open,44,13.48887532,0.2057054917,2.084336286,26.57635463,0,0.001739972361,0.001863739263,0.1907381801,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,closed,45,13.48534182,0.2056431024,2.08441553,26.56673777,0,0.001708243348,0.001848771728,0.1894039587,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,open,45,13.48565047,0.2056001606,2.084382659,26.56995272,0,0.001730731877,0.001864900245,0.1909686841,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,closed,46,13.49409771,0.2059297628,2.084290109,26.58407251,0,0.001733034129,0.001845414863,0.1887588913,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,open,46,13.49441136,0.2058863378,2.084256831,26.58732783,0,0.001755801612,0.001861751595,0.1903435052,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,closed,47,13.48508656,0.2056347059,2.084419147,26.56623638,0,0.001707516816,0.00184886361,0.1894221529,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,open,47,13.48539516,0.205591766,2.084386279,26.56945099,0,0.001730004618,0.001864991433,0.1909868205,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,closed,48,13.49075342,0.2058202777,2.084337965,26.57745706,0,0.001723567171,0.001846689102,0.189004341,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,open,48,13.49106525,0.2057770249,2.084304836,26.58069752,0,0.001746237452,0.001862952316,0.1905819327,1.0
joint,lhs014,7.577004029846819,0.002615697211218652,0.00487878634118331,1.4715931179560138,closed,49,13.49332034,0.2059043969,2.084301326,26.58252532,0,0.001730825694,0.001845716084,0.1888165594,1.0
